id_od;Id_do;km;czas
13264;13246;44,23110056;0,74
13264;13245;55,52866736;0,93
13264;13050;51,06918622;0,85
13264;13015;64,5089;1,08
13264;12647;74,52531672;1,24
13264;12645;73,09300412;1,22
13264;12644;63,1987818;1,05
13264;12641;72,017965;1,2
13264;12300;39,52217172;0,66
13264;12149;94,20593558;1,57
13264;12117;40,96414036;0,68
13264;12113;35,8802353;0,6
13264;12109;71,17145216;1,19
13264;12086;51,77729582;0,86
13264;12076;55,56890086;0,93
13264;11976;75,3251587;1,26
13264;11883;92,2795556;1,54
13264;11845;46,40210022;0,77
13264;11844;56,42506974;0,94
13264;11842;37,175754;0,62
13264;11841;36,29383568;0,6
13264;11832;65,7755;1,1
13264;11830;80,2548;1,34
13264;11827;58,31121622;0,97
13263;13258;75,17709942;1,25
13263;13255;26,87919668;0,45
13263;13254;37,19506608;0,62
13263;13253;24,77900798;0,62
13263;13252;53,37858912;0,89
13263;13251;59,07726206;0,98
13263;13250;52,62380866;0,88
13263;13248;35,39099594;0,59
13263;13050;47,45621792;0,79
13263;13015;67,03383902;1,12
13263;12648;75,56334102;1,26
13263;12647;59,33153778;0,99
13263;12646;63,2631554;1,05
13263;12645;75,61805858;1,26
13263;12644;65,72383626;1,1
13263;12641;68,4049967;1,14
13263;12300;41,78168508;0,7
13263;12149;90,59296728;1,51
13263;12117;43,22365372;0,72
13263;12109;67,55848386;1,13
13263;12086;56,41219502;0,94
13263;12076;60,20380006;1
13263;11883;92,28438362;1,54
13263;11845;47,63807334;0,79
13263;11844;61,05996894;1,02
13263;11842;41,8106532;0,7
13263;11841;40,92873488;0,68
13263;11832;68,3003896;1,14
13263;11831;73,5226979;1,23
13263;11830;82,77962158;1,38
13263;11826;136,8276961;2,28
13258;13267;75,57782508;1,26
13258;13266;73,949173;1,23
13258;13265;118,8851645;1,98
13258;13264;71,3036;1,19
13258;13263;72,96586626;1,22
13258;13253;93,57346496;1,56
13258;13252;117,4930854;1,96
13258;13251;113,5228436;1,89
13258;13250;107,0693902;1,78
13258;13249;93,2532063;1,55
13258;13248;104,1854529;1,74
13258;13247;113,8318369;1,9
13258;13246;104,6634269;1,74
13258;13245;114,6091481;1,91
13258;13051;109,4512134;1,82
13258;13050;103,319628;1,72
13258;12644;5,8177641;0,15
13258;12641;61,46552262;1,02
13258;12300;106,8714414;1,78
13258;12267;48,75656464;0,81
13258;12252;70,39896896;1,17
13258;12149;84,0477815;1,4
13258;12132;99,67769158;1,66
13258;12131;123,6616856;2,06
13258;12123;132,6772083;2,21
13258;12117;106,5029025;1,78
13258;12113;67,28972408;1,12
13258;12109;61,58622312;1,03
13258;12086;110,8577766;1,85
13258;12076;114,6493816;1,91
13258;11976;93,59438638;1,56
13258;11883;175,8364884;2,93
13258;11853;111,5626675;1,86
13258;11845;105,482581;1,76
13258;11844;115,5055505;1,93
13258;11842;68,19900118;1,14
13258;11841;67,04188572;1,12
13258;11837;76,3392;1,27
13258;11836;75,41045372;1,26
13257;13268;33,50324012;0,56
13257;13266;55,21162738;0,92
13257;13255;65,23137822;1,09
13257;13254;93,29987716;1,55
13257;13253;58,8133303;0,98
13257;13252;79,3887422;1,32
13257;13251;114,9261881;1,92
13257;13250;108,4727347;1,81
13257;13249;94,65655078;1,58
13257;13248;67,01130826;1,12
13257;13247;115,2351814;1,92
13257;13246;72,500767;1,21
13257;13245;116,0124926;1,93
13257;13051;31,12141692;0,52
13257;13016;130,4241323;2,17
13257;13015;103,1120231;1,72
13257;13014;113,8624143;1,9
13257;12647;113,1285553;1,89
13257;12646;99,34133952;1,66
13257;12645;111,6962427;1,86
13257;12644;101,8020204;1,7
13257;12643;108,4131891;1,81
13257;12642;75,58587178;1,26
13257;12641;52,56748176;0,88
13257;12300;67,79183816;1,13
13257;12252;41,24416552;0,69
13257;12149;61,43172648;1,02
13257;12132;23,28393112;0,58
13257;12131;47,26792514;0,79
13257;12123;56,28344782;0,94
13257;12117;69,2338068;1,15
13257;12113;96,61994558;1,61
13257;12086;112,261121;1,87
13257;12076;116,0527261;1,93
13257;12031;32,84823874;0,55
13257;11976;136,064869;2,27
13257;11883;99,44272794;1,66
13257;11845;73,64822642;1,23
13257;11844;116,908895;1,95
13257;11842;97,91546428;1,63
13257;11841;97,03354596;1,62
13257;11838;68,19739184;1,14
13257;11837;46,00781192;0,77
13257;11833;69,0809195;1,15
13257;11830;80,5313736;1,34
13257;11829;73,93790762;1,23
13257;11827;67,73068324;1,13
13257;11826;172,9058803;2,88
13255;13268;74,3434613;1,24
13255;13267;28,69775088;0,48
13255;13266;27,0690988;0,45
13255;13265;74,24046354;1,24
13255;13263;26,08579206;0,43
13255;13257;65,17666066;1,09
13255;13254;68,44040218;1,14
13255;13253;50,86480004;0,85
13255;13252;94,03695488;1,57
13255;13251;90,0667131;1,5
13255;13250;83,6132597;1,39
13255;13249;69,7970758;1,16
13255;13248;61,476788;1,02
13255;13247;90,37570638;1,51
13255;13246;81,2072964;1,35
13255;13051;58,7328633;0,98
13255;13050;50,00541248;0,83
13255;12644;47,63968268;0,79
13255;12641;40,57789876;0,68
13255;12300;67,86747714;1,13
13255;12252;23,51889476;0,59
13255;12149;61,62001926;1,03
13255;12132;55,03299064;0,92
13255;12131;79,01698466;1,32
13255;12123;88,03250734;1,47
13255;12120;29,65048016;0,49
13255;12117;69,30944578;1,16
13255;12113;71,7604706;1,2
13255;12109;39,73138592;0,66
13255;12086;87,40164606;1,46
13255;12076;91,1932511;1,52
13255;12068;76,12821936;1,27
13255;12031;72,47823624;1,21
13255;11976;111,205394;1,85
13255;11883;131,1917875;2,19
13255;11853;66,91796654;1,12
13255;11845;82,02645046;1,37
13255;11844;92,04941998;1,53
13255;11842;73,0559893;1,22
13255;11841;72,17407098;1,2
13255;11837;29,4589687;0,49
13255;11836;28,53037952;0,48
13255;11835;33,20390288;0,55
13255;11833;44,22144452;0,74
13254;13268;102,9366051;1,72
13254;13267;36,79916844;0,61
13254;13266;36,90538488;0,62
13254;13265;102,8336073;1,71
13254;13264;32,64063388;0,54
13254;13263;39,45457944;0,66
13254;13257;93,77141378;1,56
13254;13255;67,91736668;1,13
13254;13051;72,52168842;1,21
13254;13050;87,26968018;1,45
13254;13016;44,42744004;0,74
13254;12644;83,07734948;1,38
13254;12643;89,6885182;1,49
13254;12642;104,2707479;1,74
13254;12641;108,218459;1,8
13254;12267;37,99008004;0,63
13254;12252;41,83640264;0,7
13254;12149;130,4064295;2,17
13254;12132;83,62774376;1,39
13254;12131;107,6101284;1,79
13254;12123;116,6272605;1,94
13254;12109;107,3719461;1,79
13254;12070;60,69464876;1,01
13254;12068;104,7229725;1,75
13254;12053;79,5174894;1,33
13254;12031;101,07138;1,68
13254;11883;105,0223097;1,75
13254;11844;45,52500992;0,76
13254;11838;46,1397778;0,77
13254;11837;37,56038626;0,63
13254;11836;36,63179708;0,61
13254;11833;29,31251876;0,49
13254;11827;95,73641792;1,6
13254;11826;154,1812094;2,57
13253;13268;86,99448304;1,45
13253;13267;22,89768952;0,57
13253;13266;22,85584668;0,57
13253;13265;86,89148528;1,45
13253;13264;22,30706174;0,56
13253;13263;24,82567884;0,62
13253;13258;94,87542102;1,58
13253;13257;58,68297376;0,98
13253;13255;50,74892756;0,85
13253;13051;35,28799818;0,59
13253;13050;71,3259488;1,19
13253;13016;85,92749062;1,43
13253;13015;86,73216062;1,45
13253;13014;97,48255182;1,62
13253;12648;95,26166262;1,59
13253;12647;96,74869278;1,61
13253;12646;82,961477;1,38
13253;12645;95,31638018;1,59
13253;12644;85,42215786;1,42
13253;12643;92,03332658;1,53
13253;12642;106,6155563;1,78
13253;12641;92,27472758;1,54
13253;12267;28,8635129;0,48
13253;12252;27,92687702;0,47
13253;12149;114,4626982;1,91
13253;12132;67,68401238;1,13
13253;12131;91,6680064;1,53
13253;12123;49,18786776;0,82
13253;12109;91,42821474;1,52
13253;12070;43,52620964;0,73
13253;12068;69,18069858;1,15
13253;12053;62,34905028;1,04
13253;12031;60,14586382;1
13253;11883;87,43866088;1,46
13253;11853;56,62140922;0,94
13253;11838;37,01321066;0,62
13253;11837;23,659;0,59
13253;11836;22,73031816;0,57
13253;11835;18,1373;0,45
13253;11834;27,841582;0,46
13253;11833;30,82047034;0,51
13253;11832;87,9987112;1,47
13253;11831;93,2210195;1,55
13253;11830;102,4779432;1,71
13253;11829;84,77520318;1,41
13253;11827;78,5679788;1,31
13253;11826;156,5260177;2,61
13252;13268;82,18577512;1,37
13252;13267;51,84810678;0,86
13252;13266;51,80626394;0,86
13252;13265;75,18192744;1,25
13252;13264;68,27946818;1,14
13252;13263;53,7760961;0,9
13252;13258;127,8942498;2,13
13252;13257;103,7203537;1,73
13252;13255;103,2810038;1,72
13252;13051;57,79622742;0,96
13252;13050;122,6333173;2,04
13252;13016;96,67627248;1,61
13252;13015;119,7509894;2
13252;13014;130,5013806;2,18
13252;12648;128,2804914;2,14
13252;12647;129,7675216;2,16
13252;12646;115,9803058;1,93
13252;12645;128,335209;2,14
13252;12644;118,4409866;1,97
13252;12643;125,0521554;2,08
13252;12642;139,6343851;2,33
13252;12641;143,5820961;2,39
13252;12267;73,62891434;1,23
13252;12252;56,87729428;0,95
13252;12149;165,7700667;2,76
13252;12132;118,9913809;1,98
13252;12131;81,53560176;1,36
13252;12123;49,48398632;0,82
13252;12120;52,80083606;0,88
13252;12109;142,7355833;2,38
13252;12070;96,05828592;1,6
13252;12068;92,7945444;1,55
13252;12053;114,8811266;1,91
13252;12031;75,17066206;1,25
13252;11883;58,98874836;0,98
13252;11838;81,7786121;1,36
13252;11837;52,6093246;0,88
13252;11836;51,68073542;0,86
13252;11835;47,0892884;0,78
13252;11834;56,79199926;0,95
13252;11833;58,91471872;0,98
13252;11832;121,01754;2,02
13252;11831;126,2398483;2,1
13252;11830;135,496772;2,26
13252;11829;137,3072795;2,29
13252;11827;131,1000551;2,19
13252;11826;189,5448465;3,16
13251;13268;89,55011496;1,49
13251;13267;61,90648178;1,03
13251;13266;62,01269822;1,03
13251;13265;82,54626728;1,38
13251;13264;57,74794722;0,96
13251;13263;64,56189278;1,08
13251;13258;117,3627288;1,96
13251;13257;118,60353;1,98
13251;13255;92,74948288;1,55
13251;13051;65,16056726;1,09
13251;13050;112,1017964;1,87
13251;13016;86,14636086;1,44
13251;13015;109,2194684;1,82
13251;13014;119,9698596;2
13251;12648;117,7489704;1,96
13251;12647;119,2360006;1,99
13251;12646;105,4487848;1,76
13251;12645;117,803688;1,96
13251;12644;107,9094657;1,8
13251;12643;114,5206344;1,91
13251;12642;129,1028641;2,15
13251;12641;133,0505752;2,22
13251;12267;63,09739338;1,05
13251;12252;79,179528;1,32
13251;12149;155,2385457;2,59
13251;12132;108,45986;1,81
13251;12109;132,2040623;2,2
13251;12070;85,52676496;1,43
13251;12068;129,5550887;2,16
13251;12053;104,3496056;1,74
13251;12031;82,5350019;1,38
13251;11883;68,37120056;1,14
13251;11853;82,1246202;1,37
13251;11838;71,24709114;1,19
13251;11836;61,73911042;1,03
13251;11835;62,35709698;1,04
13251;11834;65,08331894;1,08
13251;11833;48,38319776;0,81
13251;11832;110,486019;1,84
13251;11831;115,7083273;1,93
13251;11830;124,965251;2,08
13251;11829;126,7757585;2,11
13251;11827;120,5685341;2,01
13251;11826;179,0133256;2,98
13250;13268;88,09044358;1,47
13250;13267;52,29872198;0,87
13250;13266;52,40493842;0,87
13250;13265;81,0865959;1,35
13250;13264;48,14018742;0,8
13250;13263;54,95413298;0,92
13250;13258;107,754969;1,8
13250;13257;108,9957702;1,82
13250;13255;83,14172308;1,39
13250;13051;63,70089588;1,06
13250;13050;102,4940366;1,71
13250;13016;74,9308704;1,25
13250;13015;99,61170864;1,66
13250;13014;110,3620998;1,84
13250;12648;108,1412106;1,8
13250;12647;109,6282408;1,83
13250;12646;95,84102502;1,6
13250;12645;108,1959282;1,8
13250;12644;98,30170588;1,64
13250;12643;104,9128746;1,75
13250;12642;119,4951043;1,99
13250;12641;123,4428154;2,06
13250;12267;53,48963358;0,89
13250;12252;69,5717682;1,16
13250;12149;145,6307859;2,43
13250;12132;98,85210016;1,65
13250;12131;87,44027022;1,46
13250;12123;55,38865478;0,92
13250;12109;122,5963025;2,04
13250;12070;75,91900516;1,27
13250;12068;119,9473289;2
13250;12053;94,7418458;1,58
13250;12031;81,07533052;1,35
13250;11976;52,55460704;0,88
13250;11883;70,70474356;1,18
13250;11853;80,66494882;1,34
13250;11838;61,63933134;1,03
13250;11837;53,0601;0,88
13250;11836;52,13135062;0,87
13250;11835;52,7495;0,88
13250;11834;55,47555914;0,92
13250;11833;38,77543796;0,65
13250;11832;100,8782592;1,68
13250;11831;106,1005675;1,77
13250;11830;115,3574912;1,92
13250;11829;117,1679987;1,95
13250;11827;110,9607743;1,85
13250;11826;169,4055658;2,82
13249;13268;104,9595455;1,75
13249;13267;39,09730596;0,65
13249;13266;39,2035224;0,65
13249;13265;104,8565477;1,75
13249;13258;94,55355302;1,58
13249;13257;95,79435416;1,6
13249;13255;69,94030706;1,17
13249;13051;54,27660084;0,9
13249;13050;89,29262056;1,49
13249;13016;85,92588128;1,43
13249;13015;86,41029262;1,44
13249;13014;97,16068382;1,62
13249;12648;94,93979462;1,58
13249;12647;96,42682478;1,61
13249;12646;82,639609;1,38
13249;12645;94,99451218;1,58
13249;12644;85,10028986;1,42
13249;12643;91,71145858;1,53
13249;12642;106,2936883;1,77
13249;12641;110,2413993;1,84
13249;12149;132,4293699;2,21
13249;12132;85,65068414;1,43
13249;12109;109,3948865;1,82
13249;12070;62,71758914;1,05
13249;12068;106,7459129;1,78
13249;12053;81,54042978;1,36
13249;12031;103,0943204;1,72
13249;11883;82,01840376;1,37
13249;11838;48,43791532;0,81
13249;11835;39,548;0,66
13249;11833;25,57402194;0,43
13249;11832;87,6768432;1,46
13249;11831;92,8991515;1,55
13249;11830;102,1560752;1,7
13249;11829;103,9665827;1,73
13249;11827;97,7593583;1,63
13249;11826;156,2041497;2,6
13248;13267;33,50967748;0,56
13248;13266;33,46783464;0,56
13248;13265;74,88098086;1,25
13248;13264;32,9190497;0,55
13248;13263;35,4376668;0,59
13248;13258;105,487409;1,76
13248;13257;66,85520228;1,11
13248;13255;61,36091552;1,02
13248;13051;40,34132578;0,67
13248;13050;81,93793676;1,37
13248;13016;96,53947858;1,61
13248;13015;97,34414858;1,62
13248;13014;108,0945398;1,8
13248;12648;105,8736506;1,76
13248;12647;107,3606807;1,79
13248;12646;93,57346496;1,56
13248;12645;105,9283681;1,77
13248;12644;96,03414582;1,6
13248;12643;102,6453145;1,71
13248;12642;117,2275443;1,95
13248;12641;102,8867155;1,71
13248;12267;39,47550086;0,66
13248;12252;38,53886498;0,64
13248;12149;125,0746861;2,08
13248;12132;78,29600034;1,3
13248;12131;81,23465518;1,35
13248;12123;49,18464908;0,82
13248;12120;34,46240676;0,57
13248;12109;102,0402027;1,7
13248;12070;54,1381976;0,9
13248;12068;74,23402618;1,24
13248;12053;72,96103824;1,22
13248;12031;65,19919142;1,09
13248;11883;85,01821352;1,42
13248;11853;61,67473682;1,03
13248;11838;47,62519862;0,79
13248;11837;34,2708953;0,57
13248;11836;33,34230612;0,56
13248;11835;28,7508591;0,48
13248;11834;38,45356996;0,64
13248;11833;41,4324583;0,69
13248;11832;98,61069916;1,64
13248;11831;103,8330075;1,73
13248;11830;113,0899311;1,88
13248;11829;95,38719114;1,59
13248;11827;89,17996676;1,49
13248;11826;167,1380057;2,79
13247;13268;81,24913924;1,35
13247;13267;47,39184432;0,79
13247;13266;47,35000148;0,79
13247;13265;74,24529156;1,24
13247;13264;47,2824092;0,79
13247;13258;106,8971908;1,78
13247;13257;75,16905272;1,25
13247;13255;82,28394486;1,37
13247;13051;56,85959154;0,95
13247;13050;101,6362584;1,69
13247;13016;86,26545202;1,44
13247;13015;98,75393042;1,65
13247;13014;109,5043216;1,83
13247;12648;107,2834324;1,79
13247;12647;108,7704626;1,81
13247;12646;94,9832468;1,58
13247;12645;107,33815;1,79
13247;12644;97,44392766;1,62
13247;12643;104,0550964;1,73
13247;12642;118,6373261;1,98
13247;12641;122,5850371;2,04
13247;12267;52,63185536;0,88
13247;12252;52,42103182;0,87
13247;12149;144,7730077;2,41
13247;12132;97,99432194;1,63
13247;12131;80,59896588;1,34
13247;12120;48,3445736;0,81
13247;12109;121,7385243;2,03
13247;12070;75,06122694;1,25
13247;12068;91,85790852;1,53
13247;12053;93,88406758;1,56
13247;12031;74,23402618;1,24
13247;11883;65,8944263;1,1
13247;11853;73,82364448;1,23
13247;11838;60,78155312;1,01
13247;11837;48,1532;0,8
13247;11836;47,22447296;0,79
13247;11835;42,6331;0,71
13247;11834;52,3357368;0,87
13247;11833;37,91765974;0,63
13247;11832;100,020481;1,67
13247;11831;105,2427893;1,75
13247;11830;114,499713;1,91
13247;11829;116,3102205;1,94
13247;11827;110,1029961;1,84
13247;11826;168,5477875;2,81
13246;13268;79,5255361;1,33
13246;13267;45,69881864;0,76
13246;13266;45,6569758;0,76
13246;13265;72,52168842;1,21
13246;13264;45,10819086;0,75
13246;13258;106,0699901;1,77
13246;13257;73,47602704;1,22
13246;13255;81,4567441;1,36
13246;13051;55,1359884;0,92
13246;13050;100,8090576;1,68
13246;13016;86,49075962;1,44
13246;13015;97,92672966;1,63
13246;13014;108,6771209;1,81
13246;12648;106,4562317;1,77
13246;12647;107,9432618;1,8
13246;12646;94,15604604;1,57
13246;12645;106,5109492;1,78
13246;12644;96,6167269;1,61
13246;12643;103,2278956;1,72
13246;12642;117,8101254;1,96
13246;12641;121,7578364;2,03
13246;12267;51,8046546;0,86
13246;12252;50,72800614;0,85
13246;12149;143,945807;2,4
13246;12132;97,16712118;1,62
13246;12131;78,87536274;1,31
13246;12120;46,65154792;0,78
13246;12109;120,9113235;2,02
13246;12070;74,23402618;1,24
13246;12068;90,13430538;1,5
13246;12053;93,05686682;1,55
13246;12031;72,51042304;1,21
13246;11883;65,39874958;1,09
13246;11853;72,10004134;1,2
13246;11841;45,94021964;0,77
13246;11838;59,95435236;1
13246;11837;46,4602;0,77
13246;11836;45,53144728;0,76
13246;11835;40,9401;0,68
13246;11834;50,64271112;0,84
13246;11833;37,09045898;0,62
13246;11832;99,19328024;1,65
13246;11831;104,4155885;1,74
13246;11830;113,6725122;1,89
13246;11829;115,4830197;1,92
13246;11827;109,2757953;1,82
13246;11826;167,7205868;2,8
13245;13268;81,593538;1,36
13245;13267;49,37133252;0,82
13245;13266;49,32948968;0,82
13245;13265;74,58969032;1,24
13245;13264;48,78070474;0,81
13245;13258;117,3176673;1,96
13245;13257;77,14854092;1,29
13245;13051;57,2039903;0,95
13245;13050;112,0567349;1,87
13245;13016;85,79230606;1,43
13245;12648;117,7039089;1,96
13245;12647;119,1909391;1,99
13245;12646;105,4037233;1,76
13245;12645;117,7586265;1,96
13245;12644;107,8644042;1,8
13245;12643;114,4755729;1,91
13245;12641;133,0055136;2,22
13245;12267;63,05233186;1,05
13245;12252;54,40052002;0,91
13245;12149;155,1934842;2,59
13245;12132;108,4147984;1,81
13245;12131;80,94336464;1,35
13245;12120;50,3240618;0,84
13245;12109;132,1590008;2,2
13245;12070;85,48170344;1,42
13245;12068;92,20230728;1,54
13245;12053;104,3045441;1,74
13245;12031;74,57842494;1,24
13245;11883;60,92478438;1,02
13245;11853;74,16804324;1,24
13245;11838;71,20202962;1,19
13245;11837;50,1327;0,84
13245;11836;49,20396116;0,82
13245;11835;44,6126;0,74
13245;11834;54,315225;0,91
13245;11833;48,33813624;0,81
13245;11832;110,4409575;1,84
13245;11829;126,730697;2,11
13245;11827;120,5234726;2,01
13051;13265;28,7589058;0,48
13051;13258;110,6646558;1,84
13051;13257;30,90415602;0,52
13051;13255;64,64075044;1,08
13051;13254;72,52168842;1,21
13051;13253;35,28960752;0,59
13051;13252;57,98291086;0,97
13051;13251;70,57599636;1,18
13051;13250;63,8344711;1,06
13051;13249;54,63226498;0,91
13051;13248;40,36868456;0,67
13051;13247;56,44599116;0,94
13051;13246;45,8581433;0,76
13051;13245;57,28123862;0,95
13051;13050;71,59792726;1,19
13051;13016;129,8335045;2,16
13051;13015;102,5213954;1,71
13051;13014;113,2717866;1,89
13051;12648;111,0508974;1,85
13051;12647;112,5379275;1,88
13051;12645;111,1056149;1,85
13051;12644;101,2113926;1,69
13051;12641;92,54670604;1,54
13051;12149;98,91647376;1,65
13051;12117;42,5911831;0,71
13051;12086;67,62285746;1,13
13051;12070;57,41803252;0,96
13051;12053;76,24087316;1,27
13051;11976;115,2866802;1,92
13051;11883;52,26975386;0,87
13051;11845;55,22772078;0,92
13051;11844;64,55706476;1,08
13051;11842;77,13727554;1,29
13051;11841;76,25535722;1,27
13051;11833;48,55861582;0,81
13051;11832;103,7879459;1,73
13051;11830;118,2671779;1,97
13051;11829;98,66702606;1,64
13051;11827;92,45980168;1,54
13050;13267;46,42302164;0,77
13050;13266;44,79436956;0,75
13050;13264;48,5296477;0,81
13050;13263;43,81106282;0,73
13050;13258;104,7471126;1,75
13050;13255;50,1872679;0,84
13050;13254;86,7917062;1,45
13050;13253;68,5900708;1,14
13050;13252;112,3882589;1,87
13050;13251;108,4180171;1,81
13050;13250;101,9645637;1,7
13050;13249;88,14837982;1,47
13050;13248;79,20205876;1,32
13050;13247;108,7270104;1,81
13050;13246;99,55860042;1,66
13050;13245;109,5043216;1,83
13050;13051;62,38928378;1,04
13050;13016;123,9159613;2,07
13050;12648;105,1333542;1,75
13050;12647;106,6203843;1,78
13050;12646;92,83316856;1,55
13050;12644;95,29384942;1,59
13050;12643;101,9050181;1,7
13050;12642;69,18230792;1,15
13050;12300;85,5927479;1,43
13050;12267;49,63043626;0,83
13050;12252;40,6438817;0,68
13050;12132;61,0100794;1,02
13050;12131;84,99246408;1,42
13050;12120;49,69159118;0,83
13050;12117;87,03471654;1,45
13050;12113;90,11177462;1,5
13050;12076;109,5445551;1,83
13050;12053;45,57007144;0,76
13050;11976;129,556698;2,16
13050;11883;137,1672669;2,29
13050;11853;72,89344596;1,21
13050;11845;100,3777545;1,67
13050;11844;110,400724;1,84
13050;11842;91,40729332;1,52
13050;11841;90,525375;1,51
13050;11838;57,78013402;0,96
13050;11837;50,30635906;0,84
13050;11832;97,87040276;1,63
13050;11830;74,12780974;1,24
13050;11829;67,53434376;1,13
13050;11827;61,32711938;1,02
13050;11826;166,3977093;2,77
13016;13268;139,1998633;2,32
13016;13266;67,9785216;1,13
13016;13257;130,034672;2,17
13016;13254;44,45640816;0,74
13016;13253;85,98381752;1,43
13016;13252;87,9101975;1,47
13016;13251;84,2087155;1,4
13016;13250;74,98397862;1,25
13016;13249;85,9628961;1,43
13016;13248;96,59580548;1,61
13016;13247;84,248949;1,4
13016;13246;86,47949424;1,44
13016;13245;85,02626022;1,42
13016;13051;129,6629145;2,16
13016;13050;123,5329384;2,06
13016;12641;106,7185541;1,78
13016;12300;99,58113118;1,66
13016;12149;166,6696878;2,78
13016;12123;152,8905187;2,55
13016;12120;68,82503444;1,15
13016;12117;99,21259232;1,65
13016;12113;41,84123066;0,7
13016;12109;106,8392546;1,78
13016;12086;71,19559226;1,19
13016;12076;85,06649372;1,42
13016;12031;137,3346382;2,29
13016;11976;61,34482212;1,02
13016;11883;196,0497988;3,27
13016;11845;85,79874342;1,43
13016;11844;86,19142238;1,44
13016;11842;40,12406488;0,67
13016;11841;41,6094857;0,69
13015;13267;68,3003896;1,14
13015;13266;66,67173752;1,11
13015;13265;111,607729;1,86
13015;13264;64,0261;1,07
13015;13263;65,68843078;1,09
13015;13257;102,5455355;1,71
13015;13253;86,29602948;1,44
13015;13252;110,2156499;1,84
13015;13251;106,2454081;1,77
13015;13250;99,79195472;1,66
13015;13249;85,97577082;1,43
13015;13248;96,90801744;1,62
13015;13247;106,5544014;1,78
13015;13246;97,38599142;1,62
13015;13051;102,1737779;1,7
13015;12641;72,49754832;1,21
13015;12300;99,5940059;1,66
13015;12252;63,12153348;1,05
13015;12149;95,0798072;1,58
13015;12123;125,3997728;2,09
13015;12117;99,22546704;1,65
13015;12113;87,93916562;1,47
13015;12086;103,5803411;1,73
13015;12031;109,8455017;1,83
13015;11976;81,93793676;1,37
13015;11883;168,5590529;2,81
13015;11853;104,285232;1,74
13015;11845;98,20514548;1,64
13015;11844;108,228115;1,8
13015;11842;60,71717952;1,01
13015;11841;63,50938442;1,06
13014;13267;79,22458952;1,32
13014;13266;77,59593744;1,29
13014;13265;122,5319289;2,04
13014;13257;113,4697354;1,89
13014;13253;97,2202294;1,62
13014;13252;121,1398498;2,02
13014;13251;117,169608;1,95
13014;13250;110,7161546;1,85
13014;13249;96,89997074;1,61
13014;13248;107,8322174;1,8
13014;13247;117,4786013;1,96
13014;13246;108,3101913;1,81
13014;13051;113,0979778;1,88
13014;12641;83,42174824;1,39
13014;12300;110,5182058;1,84
13014;12252;74,0457334;1,23
13014;12149;106,0040071;1,77
13014;12123;136,3239727;2,27
13014;12117;110,149667;1,84
13014;12086;114,504541;1,91
13014;12031;120,7697016;2,01
13014;11976;82,11335482;1,37
13014;11883;179,4832528;2,99
13014;11853;115,2094319;1,92
13014;11845;109,1293454;1,82
13014;11844;119,1523149;1,99
13014;11842;60,89259758;1,01
13014;11841;62,3780184;1,04
12648;13268;120,21287;2
12648;13267;76,80253282;1,28
12648;13266;75,17388074;1,25
12648;13265;120,1098722;2
12648;13263;74,190574;1,24
12648;13253;94,7981727;1,58
12648;13252;118,7177931;1,98
12648;13251;114,7475513;1,91
12648;13250;108,2940979;1,8
12648;13249;94,47791404;1,57
12648;13248;105,4101607;1,76
12648;13247;115,0565446;1,92
12648;13246;105,8881346;1,76
12648;13245;115,8338558;1,93
12648;13051;110,6759211;1,84
12648;13050;104,5443357;1,74
12648;12641;61,10985848;1,02
12648;12300;108,0961491;1,8
12648;12149;83,69211736;1,39
12648;12117;107,7276103;1,8
12648;12113;96,44130884;1,61
12648;12086;112,0824843;1,87
12648;12076;115,8740893;1,93
12648;11976;94,81909412;1,58
12648;11883;177,0611961;2,95
12648;11845;106,7072887;1,78
12648;11844;116,7302582;1,95
12648;11842;68,81698774;1,15
12648;11841;67,65987228;1,13
12647;13268;121,9042863;2,03
12647;13267;61,2434337;1,02
12647;13266;59,61478162;0,99
12647;13265;121,8012886;2,03
12647;13264;74,21954212;1,24
12647;13263;75,88199034;1,26
12647;13257;112,739095;1,88
12647;13253;96,48958904;1,61
12647;13252;120,4092095;2,01
12647;13251;116,4389677;1,94
12647;13250;109,9855143;1,83
12647;13249;96,16933038;1,6
12647;13248;107,101577;1,79
12647;13247;116,747961;1,95
12647;13246;107,579551;1,79
12647;13245;117,5252722;1,96
12647;13051;112,3673375;1,87
12647;13050;106,2373614;1,77
12647;12641;89,42136776;1,49
12647;12300;109,7875655;1,83
12647;12149;149,3741108;2,49
12647;12123;135,5949417;2,26
12647;12117;109,4190266;1,82
12647;12113;47,30976798;0,79
12647;12109;89,54206826;1,49
12647;12086;76,66412958;1,28
12647;12076;117,5655057;1,96
12647;11976;66,81335944;1,11
12647;11883;178,7542218;2,98
12647;11845;108,398705;1,81
12647;11844;118,4216746;1,97
12647;11842;45,5926022;0,76
12647;11841;47,07802302;0,78
12646;13267;64,72604546;1,08
12646;13266;63,09739338;1,05
12646;13265;108,0333849;1,8
12646;13263;62,11408664;1,04
12646;13257;98,97119132;1,65
12646;13253;82,72168534;1,38
12646;13252;106,6413058;1,78
12646;13251;102,671064;1,71
12646;13250;96,21761058;1,6
12646;13249;82,40142668;1,37
12646;13248;93,3336733;1,56
12646;13247;102,9800573;1,72
12646;13246;93,81164728;1,56
12646;13245;103,7573685;1,73
12646;13050;92,46945772;1,54
12646;12641;88,19022266;1,47
12646;12300;96,01966176;1,6
